image_id,frame_id,person_id,split,original_category,lstm_label,label,lean_flag,look_flag,phone_flag,gesture_flag,lean_angle,head_turn_angle,confidence,center_x,center_y,bbox_area,bbox_width,bbox_height,combined_suspicious,lean_magnitude,head_magnitude,spatial_center_offset,image_width,image_height,image_file,sequence_id,frame_in_sequence,sequence_behavior
309,309,person_0309,train,Normal,normal,normal,0,0,0,0,-1.6786079779556786,-0.7601808274298478,0.99,0.5421875,0.598828125,0.4992431640625,0.75625,0.66015625,0,0.03730239951012619,0.00844645363810942,0.1410156250000001,640,640,IMG_9158_jpg.rf.648ff05ba29e4e511c9d7e1387c0df3e.jpg,33,1,normal
311,311,person_0311,train,Normal,normal,normal,0,0,0,0,1.1284736300479425,-0.7383088653201462,0.99,0.61299453125,0.47734375,0.25092872314453124,0.5634890625,0.4453125,0,0.02507719177884317,0.008203431836890512,0.13565078125000002,640,640,IMG_8660_jpg.rf.649e414349c45576a27586673e47f6a2.jpg,33,2,normal
313,313,person_0313,train,Normal,normal,normal,0,0,0,0,1.8769040065976248,-3.2617703216529224,0.99,0.5439703124999999,0.62238671875,0.4853373015380859,0.791065625,0.6135234374999999,0,0.04170897792439166,0.036241892462810246,0.1663570312499999,640,640,IMG_8569_jpg.rf.62c96275b92ba4f209b1e7091c5286c3.jpg,33,3,normal
314,314,person_0314,train,Normal,normal,normal,0,0,0,0,1.6350535771363792,-8.797239165530204,0.99,0.5804328125,0.5353234375,0.33800104041992185,0.579615625,0.583146875,0,0.03633452393636398,0.09774710183922448,0.11575625,640,640,IMG_8565_jpg.rf.64e54e1fb208bfb0e643afbf5277f0c6.jpg,33,4,normal
316,316,person_0316,train,Normal,normal,normal,0,0,0,0,-0.9549853007481144,1.8330598049936522,0.99,0.7265625,0.662890625,0.215712890625,0.4625,0.46640625,0,0.021221895572180318,0.020367331166596135,0.38945312499999996,640,640,IMG_8705_jpg.rf.64ee05f3b2badd173ea1d625f6219e33.jpg,33,5,normal
317,317,person_0317,train,Normal,normal,normal,0,0,0,0,-0.20964820383324792,0.7944369165243028,0.99,0.52109375,0.591015625,0.302069091796875,0.6609375,0.45703125,0,0.004658848974072176,0.008827076850270031,0.11210937500000007,640,640,IMG_8649_jpg.rf.66bf724f1a828c6b115e97d3a826db9b.jpg,33,6,normal
322,322,person_0322,train,Normal,normal,normal,0,0,0,0,1.6251978965383633,-1.5824690374074613,0.99,0.575971875,0.5809843750000001,0.4834857447265625,0.72694375,0.66509375,0,0.03611550881196363,0.017582989304527348,0.15695625000000013,640,640,IMG_9010_jpg.rf.6abe1a88c64468e19087ea1b1f71d3ea.jpg,33,7,normal
324,324,person_0324,train,Normal,normal,normal,0,0,0,0,0.22059978142207565,2.2093011556220876,0.99,0.61625,0.5140710937499999,0.5111658662109375,0.673125,0.7593921875,0,0.004902217364935014,0.024547790618023195,0.1303210937499999,640,640,IMG_9219_jpg.rf.659f43c1552342b5b02533cf13bc4cab.jpg,33,8,normal
331,331,person_0331,train,Normal,normal,normal,0,0,0,0,0.0022071358476699015,1.9918800829634011,0.99,0.43528203125000003,0.51707109375,0.3125324780541992,0.5955640625,0.5247671875,0,4.9047463281553365e-05,0.022132000921815567,0.08178906250000001,640,640,IMG_9184_jpg.rf.6596627dd587cf347fc545a55f702428.jpg,33,9,normal
316,316,person_0316,train,Normal,normal,normal,0,0,0,0,-0.9549853007481144,1.8330598049936522,0.99,0.7265625,0.662890625,0.215712890625,0.4625,0.46640625,0,0.021221895572180318,0.020367331166596135,0.38945312499999996,640,640,IMG_8705_jpg.rf.64ee05f3b2badd173ea1d625f6219e33.jpg,34,0,normal
317,317,person_0317,train,Normal,normal,normal,0,0,0,0,-0.20964820383324792,0.7944369165243028,0.99,0.52109375,0.591015625,0.302069091796875,0.6609375,0.45703125,0,0.004658848974072176,0.008827076850270031,0.11210937500000007,640,640,IMG_8649_jpg.rf.66bf724f1a828c6b115e97d3a826db9b.jpg,34,1,normal
322,322,person_0322,train,Normal,normal,normal,0,0,0,0,1.6251978965383633,-1.5824690374074613,0.99,0.575971875,0.5809843750000001,0.4834857447265625,0.72694375,0.66509375,0,0.03611550881196363,0.017582989304527348,0.15695625000000013,640,640,IMG_9010_jpg.rf.6abe1a88c64468e19087ea1b1f71d3ea.jpg,34,2,normal
324,324,person_0324,train,Normal,normal,normal,0,0,0,0,0.22059978142207565,2.2093011556220876,0.99,0.61625,0.5140710937499999,0.5111658662109375,0.673125,0.7593921875,0,0.004902217364935014,0.024547790618023195,0.1303210937499999,640,640,IMG_9219_jpg.rf.659f43c1552342b5b02533cf13bc4cab.jpg,34,3,normal
331,331,person_0331,train,Normal,normal,normal,0,0,0,0,0.0022071358476699015,1.9918800829634011,0.99,0.43528203125000003,0.51707109375,0.3125324780541992,0.5955640625,0.5247671875,0,4.9047463281553365e-05,0.022132000921815567,0.08178906250000001,640,640,IMG_9184_jpg.rf.6596627dd587cf347fc545a55f702428.jpg,34,4,normal
332,332,person_0332,train,Normal,normal,normal,0,0,0,0,0.7512958859614921,-4.738967655477043,0.99,0.568359375,0.52109375,0.364361572265625,0.69609375,0.5234375,0,0.016695464132477602,0.05265519617196714,0.08945312500000002,640,640,IMG_9013_jpg.rf.6aa746d9c98a9e3f2d29919d1a059ee8.jpg,34,5,normal
333,333,person_0333,train,Normal,normal,normal,0,0,0,0,-2.4824271359118124,0.49710320710188877,0.99,0.43206171875,0.59961796875,0.38046615217041013,0.7047484374999999,0.5398609375000001,0,0.05516504746470694,0.005523368967798764,0.16755624999999996,640,640,IMG_8558_jpg.rf.63878b2e8e1030b419bf80202a85f302.jpg,34,6,normal
336,336,person_0336,train,Normal,normal,normal,0,0,0,0,-0.6787879167028953,-3.406667326407444,0.99,0.57367734375,0.520171875,0.38607464047851564,0.5567296875000001,0.69346875,0,0.015084175926731006,0.03785185918230493,0.09384921874999996,640,640,IMG_8562_jpg.rf.6636c1570380e968409587bcfa6be973.jpg,34,7,normal
339,339,person_0339,train,Normal,normal,normal,0,0,0,0,3.1641668599226187,3.5514544377984834,0.99,0.42421875,0.62421875,0.51156982421875,0.7390625,0.6921875,0,0.07031481910939152,0.039460604864427595,0.20000000000000007,640,640,IMG_8728_jpg.rf.673d70b4f2100382c526931ab712d6f6.jpg,34,8,normal
340,340,person_0340,train,Normal,normal,normal,0,0,0,0,-1.9295360327404152,1.4142832534124845,0.99,0.43949218749999996,0.70035078125,0.35530410876464846,0.600859375,0.5913265625,0,0.04287857850534256,0.015714258371249828,0.2608585937500001,640,640,IMG_8665_jpg.rf.6ed85d1a5c1d531e6919b2844aef85ab.jpg,34,9,normal
332,332,person_0332,train,Normal,normal,normal,0,0,0,0,0.7512958859614921,-4.738967655477043,0.99,0.568359375,0.52109375,0.364361572265625,0.69609375,0.5234375,0,0.016695464132477602,0.05265519617196714,0.08945312500000002,640,640,IMG_9013_jpg.rf.6aa746d9c98a9e3f2d29919d1a059ee8.jpg,35,0,normal
333,333,person_0333,train,Normal,normal,normal,0,0,0,0,-2.4824271359118124,0.49710320710188877,0.99,0.43206171875,0.59961796875,0.38046615217041013,0.7047484374999999,0.5398609375000001,0,0.05516504746470694,0.005523368967798764,0.16755624999999996,640,640,IMG_8558_jpg.rf.63878b2e8e1030b419bf80202a85f302.jpg,35,1,normal
336,336,person_0336,train,Normal,normal,normal,0,0,0,0,-0.6787879167028953,-3.406667326407444,0.99,0.57367734375,0.520171875,0.38607464047851564,0.5567296875000001,0.69346875,0,0.015084175926731006,0.03785185918230493,0.09384921874999996,640,640,IMG_8562_jpg.rf.6636c1570380e968409587bcfa6be973.jpg,35,2,normal
339,339,person_0339,train,Normal,normal,normal,0,0,0,0,3.1641668599226187,3.5514544377984834,0.99,0.42421875,0.62421875,0.51156982421875,0.7390625,0.6921875,0,0.07031481910939152,0.039460604864427595,0.20000000000000007,640,640,IMG_8728_jpg.rf.673d70b4f2100382c526931ab712d6f6.jpg,35,3,normal
340,340,person_0340,train,Normal,normal,normal,0,0,0,0,-1.9295360327404152,1.4142832534124845,0.99,0.43949218749999996,0.70035078125,0.35530410876464846,0.600859375,0.5913265625,0,0.04287857850534256,0.015714258371249828,0.2608585937500001,640,640,IMG_8665_jpg.rf.6ed85d1a5c1d531e6919b2844aef85ab.jpg,35,4,normal
340,340,person_0340,train,Normal,normal,normal,0,0,0,0,0.6427700583416823,1.8535423391962813,0.99,0.375065625,0.29849765625,0.3325669493847656,0.57513125,0.5782453125,0,0.014283779074259607,0.02059491487995868,0.32643671874999997,640,640,IMG_8665_jpg.rf.6ed85d1a5c1d531e6919b2844aef85ab.jpg,35,5,normal
343,343,person_0343,train,Normal,normal,normal,0,0,0,0,-3.102408109221035,-3.196646971469331,0.99,0.38992109375,0.76400625,0.24111412810546873,0.5110921875,0.4717625,0,0.0689424024271341,0.03551829968299257,0.37408515625,640,640,IMG_8687_jpg.rf.70c4e5d4ecfc65a65503017189971d2c.jpg,35,6,normal
349,349,person_0349,train,Normal,normal,normal,0,0,0,0,-0.6734823838011941,-0.5148534233641453,0.99,0.278446875,0.55544375,0.310614450234375,0.55689375,0.5577625,0,0.01496627519558209,0.005720593592934948,0.27699687500000003,640,640,IMG_8708_jpg.rf.6e8b59712d09f67cebc07458aa90807c.jpg,35,7,normal
349,349,person_0349,train,Normal,normal,normal,0,0,0,0,1.0877896452664741,-5.166910049329729,0.99,0.68491484375,0.5860109375,0.3118352367041015,0.5604546874999999,0.556396875,0,0.02417310322814387,0.057410111659219214,0.27092578125,640,640,IMG_8708_jpg.rf.6e8b59712d09f67cebc07458aa90807c.jpg,35,8,normal
357,357,person_0357,train,Normal,normal,normal,0,0,0,0,0.06591011282623965,2.1121365243762877,0.99,0.459765625,0.6140625,0.32171630859375,0.58828125,0.546875,0,0.0014646691739164366,0.023468183604180976,0.15429687499999994,640,640,IMG_8651_jpg.rf.70b7a1289d1f2ac0a75d578ecde8a25b.jpg,35,9,normal
340,340,person_0340,train,Normal,normal,normal,0,0,0,0,0.6427700583416823,1.8535423391962813,0.99,0.375065625,0.29849765625,0.3325669493847656,0.57513125,0.5782453125,0,0.014283779074259607,0.02059491487995868,0.32643671874999997,640,640,IMG_8665_jpg.rf.6ed85d1a5c1d531e6919b2844aef85ab.jpg,36,0,normal
343,343,person_0343,train,Normal,normal,normal,0,0,0,0,-3.102408109221035,-3.196646971469331,0.99,0.38992109375,0.76400625,0.24111412810546873,0.5110921875,0.4717625,0,0.0689424024271341,0.03551829968299257,0.37408515625,640,640,IMG_8687_jpg.rf.70c4e5d4ecfc65a65503017189971d2c.jpg,36,1,normal
349,349,person_0349,train,Normal,normal,normal,0,0,0,0,-0.6734823838011941,-0.5148534233641453,0.99,0.278446875,0.55544375,0.310614450234375,0.55689375,0.5577625,0,0.01496627519558209,0.005720593592934948,0.27699687500000003,640,640,IMG_8708_jpg.rf.6e8b59712d09f67cebc07458aa90807c.jpg,36,2,normal
349,349,person_0349,train,Normal,normal,normal,0,0,0,0,1.0877896452664741,-5.166910049329729,0.99,0.68491484375,0.5860109375,0.3118352367041015,0.5604546874999999,0.556396875,0,0.02417310322814387,0.057410111659219214,0.27092578125,640,640,IMG_8708_jpg.rf.6e8b59712d09f67cebc07458aa90807c.jpg,36,3,normal
357,357,person_0357,train,Normal,normal,normal,0,0,0,0,0.06591011282623965,2.1121365243762877,0.99,0.459765625,0.6140625,0.32171630859375,0.58828125,0.546875,0,0.0014646691739164366,0.023468183604180976,0.15429687499999994,640,640,IMG_8651_jpg.rf.70b7a1289d1f2ac0a75d578ecde8a25b.jpg,36,4,normal
358,358,person_0358,train,Normal,normal,normal,0,0,0,0,0.3700154370584488,-0.40815206562688433,0.99,0.5880328125000001,0.48751250000000007,0.502840710234375,0.676065625,0.7437750000000001,0,0.00822256526796553,0.004535022951409826,0.10052031249999999,640,640,IMG_9178_jpg.rf.71d980c31be60cf16342a4512f56aa81.jpg,36,5,normal
359,359,person_0359,train,Normal,normal,normal,0,0,0,0,-0.1780824044260692,1.7437976331905745,0.99,0.65099296875,0.4763695312499999,0.46411948257568364,0.6269859375,0.7402390624999999,0,0.00395738676502376,0.01937552925767305,0.1746234375000001,640,640,IMG_9174_jpg.rf.75807204ee805925a9b64a77f9d94879.jpg,36,6,normal
361,361,person_0361,train,Normal,normal,normal,0,0,0,0,2.827327097014602,2.3711381486149734,0.99,0.4375,0.5370171875,0.4914547265625,0.6375,0.770909375,0,0.06282949104476894,0.02634597942905526,0.09951718750000005,640,640,IMG_8657_jpg.rf.75a62a1a2d68ed3961ddd6f62535fe79.jpg,36,7,normal
369,369,person_0369,train,Normal,normal,normal,0,0,0,0,-2.7655871867042885,1.5445003256836491,0.99,0.37318359375,0.47078749999999997,0.54192759375,0.6713671875,0.8071999999999999,0,0.061457493037873075,0.017161114729818325,0.15602890625000004,640,640,IMG_8729_jpg.rf.6ff995d12432a90b581147d60b135de6.jpg,36,8,normal
372,372,person_0372,train,Normal,normal,normal,0,0,0,0,-3.6518707823205547,0.9536192218161483,0.99,0.50010234375,0.58220390625,0.5221876073022461,0.7439546874999999,0.7019078125,0,0.08115268405156788,0.010595769131290537,0.08230624999999991,640,640,IMG_9181_jpg.rf.742f3fed102c9c44e94f7a26b50c9e4f.jpg,36,9,normal
358,358,person_0358,train,Normal,normal,normal,0,0,0,0,0.3700154370584488,-0.40815206562688433,0.99,0.5880328125000001,0.48751250000000007,0.502840710234375,0.676065625,0.7437750000000001,0,0.00822256526796553,0.004535022951409826,0.10052031249999999,640,640,IMG_9178_jpg.rf.71d980c31be60cf16342a4512f56aa81.jpg,37,0,normal
359,359,person_0359,train,Normal,normal,normal,0,0,0,0,-0.1780824044260692,1.7437976331905745,0.99,0.65099296875,0.4763695312499999,0.46411948257568364,0.6269859375,0.7402390624999999,0,0.00395738676502376,0.01937552925767305,0.1746234375000001,640,640,IMG_9174_jpg.rf.75807204ee805925a9b64a77f9d94879.jpg,37,1,normal
361,361,person_0361,train,Normal,normal,normal,0,0,0,0,2.827327097014602,2.3711381486149734,0.99,0.4375,0.5370171875,0.4914547265625,0.6375,0.770909375,0,0.06282949104476894,0.02634597942905526,0.09951718750000005,640,640,IMG_8657_jpg.rf.75a62a1a2d68ed3961ddd6f62535fe79.jpg,37,2,normal
369,369,person_0369,train,Normal,normal,normal,0,0,0,0,-2.7655871867042885,1.5445003256836491,0.99,0.37318359375,0.47078749999999997,0.54192759375,0.6713671875,0.8071999999999999,0,0.061457493037873075,0.017161114729818325,0.15602890625000004,640,640,IMG_8729_jpg.rf.6ff995d12432a90b581147d60b135de6.jpg,37,3,normal
372,372,person_0372,train,Normal,normal,normal,0,0,0,0,-3.6518707823205547,0.9536192218161483,0.99,0.50010234375,0.58220390625,0.5221876073022461,0.7439546874999999,0.7019078125,0,0.08115268405156788,0.010595769131290537,0.08230624999999991,640,640,IMG_9181_jpg.rf.742f3fed102c9c44e94f7a26b50c9e4f.jpg,37,4,normal
377,377,person_0377,train,Normal,normal,normal,0,0,0,0,-0.6990472301474913,-0.8130720128657732,0.99,0.620721875,0.24864140625000003,0.2878987762792969,0.57894375,0.49728281250000006,0,0.015534382892166472,0.00903413347628637,0.37208046874999995,640,640,IMG_8699_jpg.rf.7a5721aac8b600155586946e7b085e62.jpg,37,5,normal
379,379,person_0379,train,Normal,normal,normal,0,0,0,0,-2.1655437345518904,0.6735141595666742,0.99,0.44375,0.6101460937500001,0.6212972900390625,0.796875,0.7796671875000001,0,0.04812319410115312,0.007483490661851935,0.16639609375000008,640,640,IMG_8730_jpg.rf.6ddf69cea877db2957ad10afa2c6d67b.jpg,37,6,normal
382,382,person_0382,train,Normal,normal,normal,0,0,0,0,-1.9408725380129042,4.229622942227307,0.99,0.5335140625,0.52196875,0.3537707904296875,0.6357781250000001,0.5564375,0,0.043130500844731204,0.046995810469192295,0.05548281249999998,640,640,IMG_8653_jpg.rf.686fdb79e07a80f6ad06beb2dd42dbdc.jpg,37,7,normal
383,383,person_0383,train,Normal,normal,normal,0,0,0,0,-1.0139113471384973,1.2133387069524444,0.99,0.713984375,0.6488296874999999,0.3132516254882812,0.55921875,0.560159375,0,0.022531363269744385,0.013481541188360494,0.3628140624999999,640,640,IMG_8667_jpg.rf.7bbafee66a7cd606cc35337c7609868e.jpg,37,8,normal
388,388,person_0388,train,Normal,normal,normal,0,0,0,0,0.19974440407649993,3.0782394223837946,0.99,0.7112484375,0.59671171875,0.25946871781738284,0.49749687500000006,0.5215484375,0,0.004438764535033331,0.03420266024870883,0.30796015624999995,640,640,IMG_8710_jpg.rf.74dbe0d9c40d836ed827bb3facf81927.jpg,37,9,normal
377,377,person_0377,train,Normal,normal,normal,0,0,0,0,-0.6990472301474913,-0.8130720128657732,0.99,0.620721875,0.24864140625000003,0.2878987762792969,0.57894375,0.49728281250000006,0,0.015534382892166472,0.00903413347628637,0.37208046874999995,640,640,IMG_8699_jpg.rf.7a5721aac8b600155586946e7b085e62.jpg,38,0,normal
379,379,person_0379,train,Normal,normal,normal,0,0,0,0,-2.1655437345518904,0.6735141595666742,0.99,0.44375,0.6101460937500001,0.6212972900390625,0.796875,0.7796671875000001,0,0.04812319410115312,0.007483490661851935,0.16639609375000008,640,640,IMG_8730_jpg.rf.6ddf69cea877db2957ad10afa2c6d67b.jpg,38,1,normal
382,382,person_0382,train,Normal,normal,normal,0,0,0,0,-1.9408725380129042,4.229622942227307,0.99,0.5335140625,0.52196875,0.3537707904296875,0.6357781250000001,0.5564375,0,0.043130500844731204,0.046995810469192295,0.05548281249999998,640,640,IMG_8653_jpg.rf.686fdb79e07a80f6ad06beb2dd42dbdc.jpg,38,2,normal
383,383,person_0383,train,Normal,normal,normal,0,0,0,0,-1.0139113471384973,1.2133387069524444,0.99,0.713984375,0.6488296874999999,0.3132516254882812,0.55921875,0.560159375,0,0.022531363269744385,0.013481541188360494,0.3628140624999999,640,640,IMG_8667_jpg.rf.7bbafee66a7cd606cc35337c7609868e.jpg,38,3,normal
388,388,person_0388,train,Normal,normal,normal,0,0,0,0,0.19974440407649993,3.0782394223837946,0.99,0.7112484375,0.59671171875,0.25946871781738284,0.49749687500000006,0.5215484375,0,0.004438764535033331,0.03420266024870883,0.30796015624999995,640,640,IMG_8710_jpg.rf.74dbe0d9c40d836ed827bb3facf81927.jpg,38,4,normal
388,388,person_0388,train,Normal,normal,normal,0,0,0,0,-0.3243684330643026,-2.300985837207956,0.99,0.27595625,0.55994765625,0.2770667021289063,0.5394125,0.5136453125,0,0.007208187401428946,0.025566509302310622,0.28399140624999997,640,640,IMG_8710_jpg.rf.74dbe0d9c40d836ed827bb3facf81927.jpg,38,5,normal
390,390,person_0390,train,Normal,normal,normal,0,0,0,0,2.779921878995414,-2.812649860224021,0.99,0.7265625,0.47451953125,0.3173455810546875,0.546875,0.5802890625,0,0.06177604175545365,0.03125166511360023,0.25204296875,640,640,IMG_8713_jpg.rf.77be4ef71a6feab478897eab0d99d262.jpg,38,6,normal
390,390,person_0390,train,Normal,normal,normal,0,0,0,0,0.6632182070833393,0.3762615943436317,0.99,0.3390625,0.53458515625,0.306087919921875,0.54375,0.5629203125,0,0.014738182379629762,0.004180684381595908,0.19552265625000004,640,640,IMG_8713_jpg.rf.77be4ef71a6feab478897eab0d99d262.jpg,38,7,normal
391,391,person_0391,train,Normal,normal,normal,0,0,0,0,-0.8005504148978348,-0.711610231335662,0.99,0.63920625,0.33551015624999997,0.31044875818359374,0.5377875000000001,0.5772703124999999,0,0.017790009219951886,0.007906780348174023,0.30369609375,640,640,IMG_8718_jpg.rf.7d492eb5d2cdfe9b28231e78b7f5d788.jpg,38,8,normal
391,391,person_0391,train,Normal,normal,normal,0,0,0,0,-0.6756000109394802,0.7300141471138015,0.99,0.5310296875,0.7305648437500001,0.28792661453613283,0.5339343750000001,0.5392546874999999,0,0.015013333576432893,0.008111268301264461,0.2615945312500001,640,640,IMG_8718_jpg.rf.7d492eb5d2cdfe9b28231e78b7f5d788.jpg,38,9,normal
388,388,person_0388,train,Normal,normal,normal,0,0,0,0,-0.3243684330643026,-2.300985837207956,0.99,0.27595625,0.55994765625,0.2770667021289063,0.5394125,0.5136453125,0,0.007208187401428946,0.025566509302310622,0.28399140624999997,640,640,IMG_8710_jpg.rf.74dbe0d9c40d836ed827bb3facf81927.jpg,39,0,normal
390,390,person_0390,train,Normal,normal,normal,0,0,0,0,2.779921878995414,-2.812649860224021,0.99,0.7265625,0.47451953125,0.3173455810546875,0.546875,0.5802890625,0,0.06177604175545365,0.03125166511360023,0.25204296875,640,640,IMG_8713_jpg.rf.77be4ef71a6feab478897eab0d99d262.jpg,39,1,normal
390,390,person_0390,train,Normal,normal,normal,0,0,0,0,0.6632182070833393,0.3762615943436317,0.99,0.3390625,0.53458515625,0.306087919921875,0.54375,0.5629203125,0,0.014738182379629762,0.004180684381595908,0.19552265625000004,640,640,IMG_8713_jpg.rf.77be4ef71a6feab478897eab0d99d262.jpg,39,2,normal
391,391,person_0391,train,Normal,normal,normal,0,0,0,0,-0.8005504148978348,-0.711610231335662,0.99,0.63920625,0.33551015624999997,0.31044875818359374,0.5377875000000001,0.5772703124999999,0,0.017790009219951886,0.007906780348174023,0.30369609375,640,640,IMG_8718_jpg.rf.7d492eb5d2cdfe9b28231e78b7f5d788.jpg,39,3,normal
391,391,person_0391,train,Normal,normal,normal,0,0,0,0,-0.6756000109394802,0.7300141471138015,0.99,0.5310296875,0.7305648437500001,0.28792661453613283,0.5339343750000001,0.5392546874999999,0,0.015013333576432893,0.008111268301264461,0.2615945312500001,640,640,IMG_8718_jpg.rf.7d492eb5d2cdfe9b28231e78b7f5d788.jpg,39,4,normal
392,392,person_0392,train,Normal,normal,normal,0,0,0,0,0.4573433303118195,-4.098453198363584,0.99,0.56055078125,0.6548453125,0.5371037744384766,0.7773515625,0.690940625,0,0.010163185118040433,0.045538368870706496,0.21539609375000002,640,640,IMG_9166_jpg.rf.7d30b9bd255e7f1d5f6a8310bfff08ed.jpg,39,5,normal
394,394,person_0394,train,Normal,normal,normal,0,0,0,0,1.2278567149672055,2.7192169551549865,0.99,0.51328125,0.65390625,0.43174072265625,0.6890625,0.6265625,0,0.02728570477704901,0.030213521723944294,0.16718750000000004,640,640,IMG_9165_jpg.rf.7bf0295f7ae9cf659c1b9f092892543f.jpg,39,6,normal
397,397,person_0397,train,Normal,normal,normal,0,0,0,0,-2.6466162057053455,-0.09821686649154782,0.99,0.50625,0.5453125,0.2469140625,0.459375,0.5375,0,0.05881369346011879,0.0010912985165727534,0.051562499999999956,640,640,IMG_9184_jpg.rf.78681fb4a9d74d55af3a7c2a91e5cebe.jpg,39,7,normal
409,409,person_0409,train,Normal,normal,normal,0,0,0,0,0.733129553328614,-4.390887138414118,0.99,0.46089609375,0.6046578125,0.6098893603857422,0.7999171875,0.762440625,0,0.016291767851746977,0.04878763487126798,0.14376171874999993,640,640,IMG_9178_jpg.rf.7cf548e8c7cd21b5d36f9d0131c6229e.jpg,39,8,normal
410,410,person_0410,train,Normal,normal,normal,0,0,0,0,0.5168914500990462,-4.100058712500747,0.99,0.768359375,0.603125,0.18826171875,0.44296875,0.425,0,0.011486476668867695,0.045556207916674966,0.371484375,640,640,IMG_8689_jpg.rf.7c78c0cd7cac0ae42a066c3eab96f6ae.jpg,39,9,normal
392,392,person_0392,train,Normal,normal,normal,0,0,0,0,0.4573433303118195,-4.098453198363584,0.99,0.56055078125,0.6548453125,0.5371037744384766,0.7773515625,0.690940625,0,0.010163185118040433,0.045538368870706496,0.21539609375000002,640,640,IMG_9166_jpg.rf.7d30b9bd255e7f1d5f6a8310bfff08ed.jpg,40,0,normal
394,394,person_0394,train,Normal,normal,normal,0,0,0,0,1.2278567149672055,2.7192169551549865,0.99,0.51328125,0.65390625,0.43174072265625,0.6890625,0.6265625,0,0.02728570477704901,0.030213521723944294,0.16718750000000004,640,640,IMG_9165_jpg.rf.7bf0295f7ae9cf659c1b9f092892543f.jpg,40,1,normal
397,397,person_0397,train,Normal,normal,normal,0,0,0,0,-2.6466162057053455,-0.09821686649154782,0.99,0.50625,0.5453125,0.2469140625,0.459375,0.5375,0,0.05881369346011879,0.0010912985165727534,0.051562499999999956,640,640,IMG_9184_jpg.rf.78681fb4a9d74d55af3a7c2a91e5cebe.jpg,40,2,normal
409,409,person_0409,train,Normal,normal,normal,0,0,0,0,0.733129553328614,-4.390887138414118,0.99,0.46089609375,0.6046578125,0.6098893603857422,0.7999171875,0.762440625,0,0.016291767851746977,0.04878763487126798,0.14376171874999993,640,640,IMG_9178_jpg.rf.7cf548e8c7cd21b5d36f9d0131c6229e.jpg,40,3,normal
410,410,person_0410,train,Normal,normal,normal,0,0,0,0,0.5168914500990462,-4.100058712500747,0.99,0.768359375,0.603125,0.18826171875,0.44296875,0.425,0,0.011486476668867695,0.045556207916674966,0.371484375,640,640,IMG_8689_jpg.rf.7c78c0cd7cac0ae42a066c3eab96f6ae.jpg,40,4,normal
411,411,person_0411,train,Normal,normal,normal,0,0,0,0,-0.4498623383481934,-1.5315380779028913,0.99,0.544140625,0.5953125,0.32171630859375,0.58828125,0.546875,0,0.009996940852182076,0.01701708975447657,0.13945312500000007,640,640,IMG_8655_jpg.rf.832ec3fd6448d8d6bdf4b677bf356e64.jpg,40,5,normal
414,414,person_0414,train,Normal,normal,normal,0,0,0,0,0.43724612566106125,1.729473292526631,0.99,0.54338828125,0.45043671874999996,0.3581144120678711,0.6086515625,0.5883734375,0,0.009716580570245806,0.019216369916962565,0.09295156250000008,640,640,IMG_8658_jpg.rf.8366e7cb84ce96c6aae2a6d9d34fa19a.jpg,40,6,normal
419,419,person_0419,train,Normal,normal,normal,0,0,0,0,0.34983267659909184,-0.9617775140779048,0.99,0.5842562499999999,0.63131484375,0.5636381234960938,0.8310124999999999,0.6782546875000001,0,0.007774059479979819,0.010686416823087831,0.21557109374999994,640,640,IMG_9175_jpg.rf.867b1c5505b19f77db855abf81af47de.jpg,40,7,normal
422,422,person_0422,train,Normal,normal,normal,0,0,0,0,-4.009536282431699,0.2591693767377968,0.99,0.38537187500000003,0.45919453125,0.633008406357422,0.76761875,0.8246390625,0,0.08910080627625998,0.0028796597415310754,0.15543359375,640,640,IMG_9153_jpg.rf.86be9d410b79a8f57759ec16e8972606.jpg,40,8,normal
424,424,person_0424,train,Normal,normal,normal,0,0,0,0,1.8873189509504176,-2.0874038869503257,0.99,0.75031953125,0.662365625,0.2720879434863281,0.5006390625,0.5434812499999999,0,0.0419404211322315,0.023193376521670285,0.4126851562499999,640,640,IMG_8684_jpg.rf.85d25724b76802da93110f2fcd9024fe.jpg,40,9,normal
411,411,person_0411,train,Normal,normal,normal,0,0,0,0,-0.4498623383481934,-1.5315380779028913,0.99,0.544140625,0.5953125,0.32171630859375,0.58828125,0.546875,0,0.009996940852182076,0.01701708975447657,0.13945312500000007,640,640,IMG_8655_jpg.rf.832ec3fd6448d8d6bdf4b677bf356e64.jpg,41,0,normal
414,414,person_0414,train,Normal,normal,normal,0,0,0,0,0.43724612566106125,1.729473292526631,0.99,0.54338828125,0.45043671874999996,0.3581144120678711,0.6086515625,0.5883734375,0,0.009716580570245806,0.019216369916962565,0.09295156250000008,640,640,IMG_8658_jpg.rf.8366e7cb84ce96c6aae2a6d9d34fa19a.jpg,41,1,normal
419,419,person_0419,train,Normal,normal,normal,0,0,0,0,0.34983267659909184,-0.9617775140779048,0.99,0.5842562499999999,0.63131484375,0.5636381234960938,0.8310124999999999,0.6782546875000001,0,0.007774059479979819,0.010686416823087831,0.21557109374999994,640,640,IMG_9175_jpg.rf.867b1c5505b19f77db855abf81af47de.jpg,41,2,normal
