image_id,frame_id,person_id,split,original_category,lstm_label,label,lean_flag,look_flag,phone_flag,gesture_flag,lean_angle,head_turn_angle,confidence,center_x,center_y,bbox_area,bbox_width,bbox_height,combined_suspicious,lean_magnitude,head_magnitude,spatial_center_offset,image_width,image_height,image_file,sequence_id,frame_in_sequence,sequence_behavior
156,156,person_0156,train,Normal,normal,normal,0,0,0,0,-0.7080046597979406,5.152663254380811,1.0,0.41916953125,0.70772109375,0.2195778641870117,0.4477140624999999,0.4904421874999999,0,0.0153817304104622,0.0002126359521331,0.2885515625,640,640,IMG_8718_jpg.rf.374b5db7dbe54b04ffc079bbf9f25560.jpg,19,2,normal
156,156,person_0156,train,Normal,normal,normal,0,0,0,0,0.8344114480655551,-0.25982418451561706,0.9487173158598929,0.4526093749999999,0.28352890625,0.2082913349121093,0.4489687499999999,0.4639328124999999,0,0.0465050259084987,0.0563036072892828,0.2638617187500001,640,640,IMG_8718_jpg.rf.374b5db7dbe54b04ffc079bbf9f25560.jpg,19,3,normal
157,157,person_0157,train,Normal,normal,normal,0,0,0,0,0.37269775098916824,8.832001676624188,0.9974681741135595,0.63515625,0.6573585937499999,0.2901318676757812,0.5109375,0.5678421874999999,0,0.0185807993227031,0.0342984595736968,0.2925148437499999,640,640,IMG_8708_jpg.rf.36cf39717da182be7aa0947dc5a326c7.jpg,19,4,normal
157,157,person_0157,train,Normal,normal,normal,0,0,0,0,5.6274568697449965,-2.8808091235928384,1.0,0.55703125,0.256453125,0.262063037109375,0.5109375,0.51290625,0,0.0945852593990199,0.0026331794766984,0.300578125,640,640,IMG_8708_jpg.rf.36cf39717da182be7aa0947dc5a326c7.jpg,19,5,normal
159,159,person_0159,train,Normal,normal,normal,0,0,0,0,-8.942725516703582,3.9182710236604863,0.9903589233453971,0.73046875,0.6734375,0.22775390625,0.4671875,0.4875,0,0.1036529858949837,0.0138874998914896,0.40390625,640,640,IMG_8699_jpg.rf.33638d1d0503eb63e511bab3fdd1d678.jpg,19,6,normal
160,160,person_0160,train,Normal,normal,normal,0,0,0,0,-3.1703413530572746,-7.566227426043314,0.8856761170814458,0.5953125,0.4453976562499999,0.3265091552734375,0.546875,0.5970453124999999,0,0.0389285105360696,0.0551060745967505,0.14991484375,640,640,IMG_8655_jpg.rf.3a3ff528f22b53e16a4b5cb0343041db.jpg,19,7,normal
162,162,person_0162,train,Normal,normal,normal,0,0,0,0,6.138686100972471,-2.1463910456889796,0.998024481198674,0.6250851562499999,0.49609375,0.6128106079101562,0.7470453125,0.8203125,0,0.0566834825226968,0.0151209432860159,0.1289914062499999,640,640,IMG_9153_jpg.rf.35b38b396d6d1733274eba8ba98e222b.jpg,19,8,normal
163,163,person_0163,train,Normal,normal,normal,0,0,0,0,0.003434128233410716,-0.7427236989548559,1.0,0.71796875,0.58046875,0.24249755859375,0.5296875,0.4578125,0,0.0230310607454089,0.001615683212907,0.2984375,640,640,IMG_8666_jpg.rf.3b69262cde3917d83c5d6960c32ab957.jpg,19,9,normal
157,157,person_0157,train,Normal,mixed_suspicious,normal,0,0,0,0,4.672832921109336,-4.753533401835996,0.9719980365621509,0.55703125,0.256453125,0.262063037109375,0.5109375,0.51290625,0,0.0945852593990199,0.0026331794766984,0.300578125,640,640,IMG_8708_jpg.rf.36cf39717da182be7aa0947dc5a326c7.jpg,20,0,mixed_suspicious
159,159,person_0159,train,Normal,mixed_suspicious,normal,0,0,0,1,-9.30665075038172,-9.9274630420327,0.9535961451072339,0.73046875,0.6734375,0.22775390625,0.4671875,0.4875,1,0.1036529858949837,0.0138874998914896,0.40390625,640,640,IMG_8699_jpg.rf.33638d1d0503eb63e511bab3fdd1d678.jpg,20,1,mixed_suspicious
160,160,person_0160,train,Normal,mixed_suspicious,normal,0,0,0,0,-3.364513797125369,1.1590734988160554,1.0,0.5953125,0.4453976562499999,0.3265091552734375,0.546875,0.5970453124999999,0,0.0389285105360696,0.0551060745967505,0.14991484375,640,640,IMG_8655_jpg.rf.3a3ff528f22b53e16a4b5cb0343041db.jpg,20,2,mixed_suspicious
162,162,person_0162,train,Normal,mixed_suspicious,normal,0,0,0,0,5.919874606415756,-4.8721326075571545,1.0,0.6250851562499999,0.49609375,0.6128106079101562,0.7470453125,0.8203125,0,0.0566834825226968,0.0151209432860159,0.1289914062499999,640,640,IMG_9153_jpg.rf.35b38b396d6d1733274eba8ba98e222b.jpg,20,3,mixed_suspicious
163,163,person_0163,train,Normal,mixed_suspicious,normal,0,0,0,0,-2.8114905622374184,-1.203287133713824,1.0,0.71796875,0.58046875,0.24249755859375,0.5296875,0.4578125,0,0.0230310607454089,0.001615683212907,0.2984375,640,640,IMG_8666_jpg.rf.3b69262cde3917d83c5d6960c32ab957.jpg,20,4,mixed_suspicious
163,163,person_0163,train,Normal,mixed_suspicious,normal,0,0,0,1,2.0214056834688776,0.14114923490703335,0.9271065922045556,0.29921875,0.55703125,0.24860595703125,0.5828125,0.4265625,1,0.0028851428337692,0.0421637015044475,0.2578125,640,640,IMG_8666_jpg.rf.3b69262cde3917d83c5d6960c32ab957.jpg,20,5,mixed_suspicious
165,165,person_0165,train,Normal,mixed_suspicious,normal,0,0,0,0,-0.5101540387971886,-3.4076154845577293,1.0,0.5109375,0.566015625,0.33863037109375,0.621875,0.54453125,0,0.023188632323381,0.0236038089005137,0.076953125,640,640,IMG_9180_jpg.rf.348e5fcb0d7547431016e28fb137a45d.jpg,20,6,mixed_suspicious
168,168,person_0168,train,Normal,mixed_suspicious,normal,0,1,0,0,0.17938396640659504,-2.021862266092156,1.0,0.30390625,0.608984375,0.219561767578125,0.4921875,0.44609375,1,0.0197166760994695,0.005640582620774,0.305078125,640,640,IMG_8708_jpg.rf.381f6d611127f8833354ed9aa014edab.jpg,20,7,mixed_suspicious
168,168,person_0168,train,Normal,mixed_suspicious,normal,0,0,0,1,-0.026646827459284483,9.435036428563286,0.9828926731529727,0.7296875,0.590234375,0.2105712890625,0.46875,0.44921875,1,0.018069484433483,0.0337735231261241,0.319921875,640,640,IMG_8708_jpg.rf.381f6d611127f8833354ed9aa014edab.jpg,20,8,mixed_suspicious
169,169,person_0169,train,Normal,mixed_suspicious,normal,0,0,0,0,-0.04484994277459653,-4.5291644830351565,1.0,0.6248203125,0.6439015625,0.2673874984863281,0.509015625,0.525303125,0,0.0317386478102081,0.0175182637783481,0.268721875,640,640,IMG_8712_jpg.rf.34686974c850e0d1acc5bae7e81067d1.jpg,20,9,mixed_suspicious
163,163,person_0163,train,Normal,normal,normal,0,0,0,0,-1.3357443436905025,12.367503874205319,1.0,0.29921875,0.55703125,0.24860595703125,0.5828125,0.4265625,0,0.0028851428337692,0.0421637015044475,0.2578125,640,640,IMG_8666_jpg.rf.3b69262cde3917d83c5d6960c32ab957.jpg,21,0,normal
165,165,person_0165,train,Normal,normal,normal,0,1,0,0,1.7457322198813268,3.572014194939268,1.0,0.5109375,0.566015625,0.33863037109375,0.621875,0.54453125,1,0.023188632323381,0.0236038089005137,0.076953125,640,640,IMG_9180_jpg.rf.348e5fcb0d7547431016e28fb137a45d.jpg,21,1,normal
168,168,person_0168,train,Normal,normal,normal,0,0,0,0,-0.40888101825819245,-1.864582521602728,0.9328490343963136,0.30390625,0.608984375,0.219561767578125,0.4921875,0.44609375,0,0.0197166760994695,0.005640582620774,0.305078125,640,640,IMG_8708_jpg.rf.381f6d611127f8833354ed9aa014edab.jpg,21,2,normal
168,168,person_0168,train,Normal,normal,normal,0,0,0,0,6.235897766083658,4.638675255332067,1.0,0.7296875,0.590234375,0.2105712890625,0.46875,0.44921875,0,0.018069484433483,0.0337735231261241,0.319921875,640,640,IMG_8708_jpg.rf.381f6d611127f8833354ed9aa014edab.jpg,21,3,normal
169,169,person_0169,train,Normal,normal,normal,0,0,0,0,2.3268366605890014,1.0200879079343337,0.986765569748374,0.6248203125,0.6439015625,0.2673874984863281,0.509015625,0.525303125,0,0.0317386478102081,0.0175182637783481,0.268721875,640,640,IMG_8712_jpg.rf.34686974c850e0d1acc5bae7e81067d1.jpg,21,4,normal
172,172,person_0172,train,Normal,normal,normal,0,0,0,0,-0.8092677170258625,1.7913625716116424,0.9936437049007758,0.507421875,0.58359375,0.319281005859375,0.62109375,0.5140625,0,0.0204337348901989,0.0268519271908923,0.091015625,640,640,IMG_8567_jpg.rf.3535761deb08646e5fb215d4f0a92644.jpg,21,5,normal
173,173,person_0173,train,Normal,normal,normal,0,0,0,0,4.80838535144199,9.307475037170294,0.9936598495500847,0.497265625,0.56796875,0.284029541015625,0.58828125,0.4828125,0,0.041961944310781,0.0511682222062571,0.070703125,640,640,IMG_8574_jpg.rf.38e400eba4fac18f05a1f9f8c62ab565.jpg,21,6,normal
174,174,person_0174,train,Normal,normal,normal,0,0,0,0,4.810309436531715,-1.3590444312059913,0.982487850560087,0.6285234375,0.2582562499999999,0.3119331974609375,0.6039218749999999,0.5165124999999999,0,0.0653027023844885,0.0254689745974409,0.3702671875,640,640,IMG_8706_jpg.rf.36dac6723b1864a5dc92ea60f4c288e6.jpg,21,7,normal
177,177,person_0177,train,Normal,normal,normal,0,0,0,0,-0.9188619390602186,-1.3843110398111138,1.0,0.474609375,0.630078125,0.4198065185546875,0.67421875,0.62265625,0,0.0898592751471723,0.0376422717599826,0.15546875,640,640,IMG_9148_jpg.rf.39d0364647dbaa96282aaa9f351aa2f2.jpg,21,8,normal
178,178,person_0178,train,Normal,normal,normal,0,0,0,0,-6.925221263398955,1.5330103534727888,0.9858141020075394,0.4627859374999999,0.46173125,0.4260250191796875,0.609946875,0.6984625,0,0.0849290487188076,0.0185714585455034,0.0754828125,640,640,IMG_8578_jpg.rf.39a039d0c10929c7dd905f9f7f94ee29.jpg,21,9,normal
172,172,person_0172,train,Normal,mixed_suspicious,normal,0,0,0,0,0.5732571664517174,-3.5992053244679303,0.9340226935808416,0.507421875,0.58359375,0.319281005859375,0.62109375,0.5140625,0,0.0204337348901989,0.0268519271908923,0.091015625,640,640,IMG_8567_jpg.rf.3535761deb08646e5fb215d4f0a92644.jpg,22,0,mixed_suspicious
173,173,person_0173,train,Normal,mixed_suspicious,normal,0,0,0,0,-2.8625363092754466,-9.340884961506205,0.9703235072015135,0.497265625,0.56796875,0.284029541015625,0.58828125,0.4828125,0,0.041961944310781,0.0511682222062571,0.070703125,640,640,IMG_8574_jpg.rf.38e400eba4fac18f05a1f9f8c62ab565.jpg,22,1,mixed_suspicious
174,174,person_0174,train,Normal,mixed_suspicious,normal,0,0,0,1,9.210211313216824,-0.3408153284719546,0.9989347358405237,0.6285234375,0.2582562499999999,0.3119331974609375,0.6039218749999999,0.5165124999999999,1,0.0653027023844885,0.0254689745974409,0.3702671875,640,640,IMG_8706_jpg.rf.36dac6723b1864a5dc92ea60f4c288e6.jpg,22,2,mixed_suspicious
177,177,person_0177,train,Normal,mixed_suspicious,normal,0,1,0,0,6.510363927740782,-0.2827457977952701,1.0,0.474609375,0.630078125,0.4198065185546875,0.67421875,0.62265625,1,0.0898592751471723,0.0376422717599826,0.15546875,640,640,IMG_9148_jpg.rf.39d0364647dbaa96282aaa9f351aa2f2.jpg,22,3,mixed_suspicious
178,178,person_0178,train,Normal,mixed_suspicious,normal,0,0,0,0,-3.8618057334557276,-3.9633716533637484,1.0,0.4627859374999999,0.46173125,0.4260250191796875,0.609946875,0.6984625,0,0.0849290487188076,0.0185714585455034,0.0754828125,640,640,IMG_8578_jpg.rf.39a039d0c10929c7dd905f9f7f94ee29.jpg,22,4,mixed_suspicious
181,181,person_0181,train,Normal,mixed_suspicious,normal,0,0,0,0,-0.1652668414437698,2.8489071761096243,0.9474732360626478,0.5391656250000001,0.40737421875,0.4637708738964843,0.63770625,0.7272484375,0,0.0191745070976893,0.031320016633624,0.13179140625,640,640,IMG_8656_jpg.rf.3add9ee3a1bda9098d76e62780dbbe29.jpg,22,5,mixed_suspicious
182,182,person_0182,train,Normal,mixed_suspicious,normal,0,0,0,0,1.4679554660001073,-3.966169182022639,1.0,0.28515625,0.68513671875,0.2905576782226562,0.5359375,0.5421484375000001,0,0.0725988095350467,0.0422451781647451,0.39998046875,640,640,IMG_8707_jpg.rf.39508401757882cc061e0704b4de930d.jpg,22,6,mixed_suspicious
185,185,person_0185,train,Normal,mixed_suspicious,normal,0,1,0,0,-3.5977165209489925,-4.976624852736985,1.0,0.36794765625,0.47667265625,0.6161464824047852,0.7327703125,0.8408453124999999,1,0.0509862211769719,0.0630203582033768,0.1553796874999999,640,640,IMG_9167_jpg.rf.40f7f25a54ec61fa82d25c0c5e83047b.jpg,22,7,mixed_suspicious
186,186,person_0186,train,Normal,mixed_suspicious,normal,0,1,0,0,-7.30907497962731,-2.556513935988482,1.0,0.5608601562500001,0.47139140625,0.4688353986352538,0.7154703125,0.6552828125,1,0.0468989783264538,0.0108108523846348,0.0894687500000001,640,640,IMG_9185_jpg.rf.390c0e0909573fed4ea536e501f4a4e6.jpg,22,8,mixed_suspicious
188,188,person_0188,train,Normal,mixed_suspicious,normal,0,0,0,0,2.912724721585392,-5.824553206474637,0.9824142783211385,0.544921875,0.64609375,0.399439697265625,0.73671875,0.5421875,0,0.0620141660492762,0.0159828141893352,0.191015625,640,640,IMG_9175_jpg.rf.3e54b322641c9b95e1313f95e9ee5ed1.jpg,22,9,mixed_suspicious
181,181,person_0181,train,Normal,normal,normal,0,0,0,0,5.583651737093776,3.0500106221171612,1.0,0.5391656250000001,0.40737421875,0.4637708738964843,0.63770625,0.7272484375,0,0.0191745070976893,0.031320016633624,0.13179140625,640,640,IMG_8656_jpg.rf.3add9ee3a1bda9098d76e62780dbbe29.jpg,23,0,normal
182,182,person_0182,train,Normal,normal,normal,0,1,0,0,1.5396131643049826,-4.6489150533369425,1.0,0.28515625,0.68513671875,0.2905576782226562,0.5359375,0.5421484375000001,1,0.0725988095350467,0.0422451781647451,0.39998046875,640,640,IMG_8707_jpg.rf.39508401757882cc061e0704b4de930d.jpg,23,1,normal
185,185,person_0185,train,Normal,normal,normal,0,0,0,0,5.018377421511108,-5.293698346351899,1.0,0.36794765625,0.47667265625,0.6161464824047852,0.7327703125,0.8408453124999999,0,0.0509862211769719,0.0630203582033768,0.1553796874999999,640,640,IMG_9167_jpg.rf.40f7f25a54ec61fa82d25c0c5e83047b.jpg,23,2,normal
186,186,person_0186,train,Normal,normal,normal,0,0,0,0,-0.5911916996993278,1.380017852899664,1.0,0.5608601562500001,0.47139140625,0.4688353986352538,0.7154703125,0.6552828125,0,0.0468989783264538,0.0108108523846348,0.0894687500000001,640,640,IMG_9185_jpg.rf.390c0e0909573fed4ea536e501f4a4e6.jpg,23,3,normal
188,188,person_0188,train,Normal,normal,normal,0,0,0,0,-0.917773602270904,0.08779002104768407,1.0,0.544921875,0.64609375,0.399439697265625,0.73671875,0.5421875,0,0.0620141660492762,0.0159828141893352,0.191015625,640,640,IMG_9175_jpg.rf.3e54b322641c9b95e1313f95e9ee5ed1.jpg,23,4,normal
190,190,person_0190,train,Normal,normal,normal,0,0,0,0,-5.596539833652223,3.5803122928993227,0.9742456634402945,0.65520390625,0.46646484375,0.5197077943725585,0.6885328125,0.7548046875,0,0.0293557008922245,0.0040456527204876,0.1887390625,640,640,IMG_9167_jpg.rf.3f754b482369a6738756740bdeaf43f1.jpg,23,5,normal
193,193,person_0193,train,Normal,normal,normal,0,0,0,0,-5.193682355623155,6.532070417688787,0.961412697902197,0.4734375,0.555078125,0.33247802734375,0.596875,0.55703125,0,0.0051300313770516,0.0078367611658689,0.0816406249999999,640,640,IMG_9183_jpg.rf.416abbd6daf53b8f734a1163a8047c06.jpg,23,6,normal
194,194,person_0194,train,Normal,normal,normal,0,0,0,1,7.36188961602352,0.7864813425386896,1.0,0.3835703125,0.543215625,0.6920039954101562,0.767140625,0.90205625,1,0.0847579230847522,0.0132579997524159,0.1596453124999999,640,640,IMG_9154_jpg.rf.42a848da300519d16f905d43eee1789f.jpg,23,7,normal
200,200,person_0200,train,Normal,normal,normal,0,0,0,0,-6.249127191336743,7.489281489018095,1.0,0.4299523437499999,0.4794453125,0.3268079270263671,0.5130296875,0.637015625,0,0.0069162729383611,0.022355934071926,0.0906023437499999,640,640,IMG_8573_jpg.rf.430b1ec1a13839b974ce7e5b56f07627.jpg,23,8,normal
201,201,person_0201,train,Normal,normal,normal,0,0,0,0,1.0505848049671007,-5.42648677373095,0.9788639649611697,0.592525,0.487696875,0.32548913296875,0.481925,0.67539375,0,0.0332258984247699,0.0555673438386205,0.104828125,640,640,IMG_8562_jpg.rf.439cfd3c5ef4eed2586f93eafa8f9e6d.jpg,23,9,normal
190,190,person_0190,train,Normal,normal,normal,0,0,0,0,-2.4241135188034684,-3.8614131125902764,1.0,0.65520390625,0.46646484375,0.5197077943725585,0.6885328125,0.7548046875,0,0.0293557008922245,0.0040456527204876,0.1887390625,640,640,IMG_9167_jpg.rf.3f754b482369a6738756740bdeaf43f1.jpg,24,0,normal
193,193,person_0193,train,Normal,normal,normal,0,0,0,0,-1.1496014730619004,-1.2584445870571925,1.0,0.4734375,0.555078125,0.33247802734375,0.596875,0.55703125,0,0.0051300313770516,0.0078367611658689,0.0816406249999999,640,640,IMG_9183_jpg.rf.416abbd6daf53b8f734a1163a8047c06.jpg,24,1,normal
194,194,person_0194,train,Normal,normal,normal,0,0,0,0,4.757459005685823,2.5281079270757285,0.944183954046329,0.3835703125,0.543215625,0.6920039954101562,0.767140625,0.90205625,0,0.0847579230847522,0.0132579997524159,0.1596453124999999,640,640,IMG_9154_jpg.rf.42a848da300519d16f905d43eee1789f.jpg,24,2,normal
200,200,person_0200,train,Normal,normal,normal,0,0,0,0,-2.3440095715616076,7.437923307334934,0.948153964810186,0.4299523437499999,0.4794453125,0.3268079270263671,0.5130296875,0.637015625,0,0.0069162729383611,0.022355934071926,0.0906023437499999,640,640,IMG_8573_jpg.rf.430b1ec1a13839b974ce7e5b56f07627.jpg,24,3,normal
201,201,person_0201,train,Normal,normal,normal,0,0,0,1,2.6823718165097903,-4.993746671406894,0.9829812470547332,0.592525,0.487696875,0.32548913296875,0.481925,0.67539375,1,0.0332258984247699,0.0555673438386205,0.104828125,640,640,IMG_8562_jpg.rf.439cfd3c5ef4eed2586f93eafa8f9e6d.jpg,24,4,normal
209,209,person_0209,train,Normal,normal,normal,0,0,0,0,-0.4652687483479019,-4.608498287082702,1.0,0.73671875,0.53046875,0.21102294921875,0.4609375,0.4578125,0,0.0197496664982552,0.0137801547674082,0.2671875,640,640,IMG_8675_jpg.rf.433fb07ca7fcea5073fa66c6a5c8b25e.jpg,24,5,normal
210,210,person_0210,train,Normal,normal,normal,0,0,0,0,7.911403626659103,6.802108504636577,0.9637716493116475,0.374965625,0.496721875,0.6536166421484375,0.74993125,0.87156875,0,0.035893479211285,0.0046576858829479,0.1283125,640,640,IMG_9151_jpg.rf.45f05b854db18f6b22b51e77d441692d.jpg,24,6,normal
211,211,person_0211,train,Normal,normal,normal,0,0,0,0,-2.8634063945665345,-9.286797259142713,1.0,0.5211921875,0.45747578125,0.6146018962255859,0.7236343749999999,0.8493265624999999,0,0.0287293729086189,0.0234746078045492,0.0637164062499999,640,640,IMG_9013_jpg.rf.45df26b4a89977abb3ff642a94f99bdc.jpg,24,7,normal
212,212,person_0212,train,Normal,normal,normal,0,0,0,0,-2.339125067460424,-8.272317727390796,1.0,0.395565625,0.74534140625,0.2549743066113281,0.50050625,0.5094328124999999,0,0.0539318226483312,0.054847675611213,0.34977578125,640,640,IMG_8667_jpg.rf.46861b136074762dbe20a3a49d4029ee.jpg,24,8,normal
214,214,person_0214,train,Normal,normal,normal,0,0,0,0,0.8658803070374007,3.1739302008363683,0.991972352412037,0.42081640625,0.4946125,0.4695982179687499,0.6603828125,0.7111,0,0.0095145553910197,0.0143332410033174,0.0845710937499999,640,640,IMG_9182_jpg.rf.45a1b74a59792fbcd46194ffb5a5ce2f.jpg,24,9,normal
209,209,person_0209,train,Normal,normal,normal,0,0,0,0,-1.6579426590183748,7.592072303621064,0.9182045238065736,0.73671875,0.53046875,0.21102294921875,0.4609375,0.4578125,0,0.0197496664982552,0.0137801547674082,0.2671875,640,640,IMG_8675_jpg.rf.433fb07ca7fcea5073fa66c6a5c8b25e.jpg,25,0,normal
210,210,person_0210,train,Normal,normal,normal,0,0,0,0,-2.3960187591556874,1.984214591636658,0.9242092091786246,0.374965625,0.496721875,0.6536166421484375,0.74993125,0.87156875,0,0.035893479211285,0.0046576858829479,0.1283125,640,640,IMG_9151_jpg.rf.45f05b854db18f6b22b51e77d441692d.jpg,25,1,normal
211,211,person_0211,train,Normal,normal,normal,0,0,0,0,5.064130122853437,-0.8632769115902856,1.0,0.5211921875,0.45747578125,0.6146018962255859,0.7236343749999999,0.8493265624999999,0,0.0287293729086189,0.0234746078045492,0.0637164062499999,640,640,IMG_9013_jpg.rf.45df26b4a89977abb3ff642a94f99bdc.jpg,25,2,normal
212,212,person_0212,train,Normal,normal,normal,0,0,0,0,-1.416129028742748,-6.390616655962544,0.8833702186922582,0.395565625,0.74534140625,0.2549743066113281,0.50050625,0.5094328124999999,0,0.0539318226483312,0.054847675611213,0.34977578125,640,640,IMG_8667_jpg.rf.46861b136074762dbe20a3a49d4029ee.jpg,25,3,normal
214,214,person_0214,train,Normal,normal,normal,0,0,0,0,-4.228845131375671,1.4503640999477312,1.0,0.42081640625,0.4946125,0.4695982179687499,0.6603828125,0.7111,0,0.0095145553910197,0.0143332410033174,0.0845710937499999,640,640,IMG_9182_jpg.rf.45a1b74a59792fbcd46194ffb5a5ce2f.jpg,25,4,normal
215,215,person_0215,train,Normal,normal,normal,0,0,0,0,4.491966952913616,-0.684747308446759,0.982092307781384,0.44687890625,0.48240546875,0.3421229379760742,0.6125078125,0.5585609375,0,0.0705769570053074,0.0147953962611202,0.070715625,640,640,IMG_9184_jpg.rf.4ceab532c94fe4d358125e49994521d4.jpg,25,5,normal
218,218,person_0218,train,Normal,normal,normal,0,0,0,0,5.904492263593879,-3.2844529057903995,1.0,0.6346351562500001,0.450584375,0.5882812917089845,0.6911453125,0.85116875,0,0.0177732011874512,0.0054244873809145,0.18405078125,640,640,IMG_9175_jpg.rf.439ed5b2beea16516b0ac10209f33cf3.jpg,25,6,normal
219,219,person_0219,train,Normal,normal,normal,0,0,0,0,-1.3837910600350471,1.592868646552314,1.0,0.53537734375,0.40390625,0.3707391284179687,0.5801296875,0.6390625,0,0.0283298502174952,0.034864860982275,0.13147109375,640,640,IMG_9010_jpg.rf.464102bebabb806d927f585658cb66af.jpg,25,7,normal
228,228,person_0228,train,Normal,normal,normal,0,1,0,0,1.3773924255970118,-4.906755595402559,0.9809275465376242,0.520703125,0.607421875,0.5072747802734375,0.73203125,0.69296875,1,0.0307562318668599,0.0063280623555508,0.128125,640,640,IMG_9156_jpg.rf.4600f43fe0dd2c4cc1ccbc6c963afbe7.jpg,25,8,normal
236,236,person_0236,train,Normal,normal,normal,0,0,0,1,4.470971629839352,-1.210236511917075,0.9846831498734342,0.4483140625,0.5552078125,0.3949635126269531,0.637253125,0.619790625,1,0.0051787436286801,0.0142034953757912,0.1068937499999999,640,640,IMG_8565_jpg.rf.51c4e87e58145724116874c57de33fdc.jpg,25,9,normal
215,215,person_0215,train,Normal,normal,normal,0,0,0,0,0.264811119985076,-0.5223882982878139,1.0,0.44687890625,0.48240546875,0.3421229379760742,0.6125078125,0.5585609375,0,0.0705769570053074,0.0147953962611202,0.070715625,640,640,IMG_9184_jpg.rf.4ceab532c94fe4d358125e49994521d4.jpg,26,0,normal
218,218,person_0218,train,Normal,normal,normal,0,0,0,0,5.982450181297353,8.660119857521135,1.0,0.6346351562500001,0.450584375,0.5882812917089845,0.6911453125,0.85116875,0,0.0177732011874512,0.0054244873809145,0.18405078125,640,640,IMG_9175_jpg.rf.439ed5b2beea16516b0ac10209f33cf3.jpg,26,1,normal
219,219,person_0219,train,Normal,normal,normal,0,0,0,0,1.6438899513174239,0.15085185995164263,0.9080985471281992,0.53537734375,0.40390625,0.3707391284179687,0.5801296875,0.6390625,0,0.0283298502174952,0.034864860982275,0.13147109375,640,640,IMG_9010_jpg.rf.464102bebabb806d927f585658cb66af.jpg,26,2,normal
228,228,person_0228,train,Normal,normal,normal,0,0,0,0,-1.3886264579313474,-1.473409386017015,0.9006812267322657,0.520703125,0.607421875,0.5072747802734375,0.73203125,0.69296875,0,0.0307562318668599,0.0063280623555508,0.128125,640,640,IMG_9156_jpg.rf.4600f43fe0dd2c4cc1ccbc6c963afbe7.jpg,26,3,normal
236,236,person_0236,train,Normal,normal,normal,0,0,0,0,-2.2378504628229514,5.017592023744813,0.9588982597222809,0.4483140625,0.5552078125,0.3949635126269531,0.637253125,0.619790625,0,0.0051787436286801,0.0142034953757912,0.1068937499999999,640,640,IMG_8565_jpg.rf.51c4e87e58145724116874c57de33fdc.jpg,26,4,normal
238,238,person_0238,train,Normal,normal,normal,0,0,0,0,-0.5226674006171179,9.554713718414082,1.0,0.491790625,0.5771875,0.5629538320312499,0.82108125,0.685625,0,0.0233726911206611,0.0058807440680514,0.0853968749999999,640,640,IMG_9015_jpg.rf.52287f27801855353a20239b9fe397b8.jpg,26,5,normal
240,240,person_0240,train,Normal,normal,normal,0,0,0,0,-4.857857786393868,2.649958253924632,1.0,0.51919140625,0.61310078125,0.438627149621582,0.7571328125,0.5793265625,0,0.0142852190126089,0.0030711485214589,0.1322921875,640,640,IMG_8569_jpg.rf.517e106371cb30dccd6458f632a0aa20.jpg,26,6,normal
250,250,person_0250,train,Normal,normal,normal,0,0,0,0,0.6337865948128495,-2.7703077021018454,1.0,0.538671875,0.5515625,0.3918994140625,0.75546875,0.51875,0,0.0032806367199954,0.016694353831787,0.0902343749999999,640,640,IMG_9012_jpg.rf.4b40cedf784a4e36165cc7a074a16bfa.jpg,26,7,normal
251,251,person_0251,train,Normal,normal,normal,0,0,0,0,-2.4172445469374537,1.2939850894859997,0.9300151235817345,0.51171875,0.573046875,0.344564208984375,0.6203125,0.55546875,0,0.0048799213956912,0.0406563713982307,0.0847656249999999,640,640,IMG_9181_jpg.rf.53f96aa981fe567e55a69da9024bea39.jpg,26,8,normal
256,256,person_0256,train,Normal,normal,normal,0,0,0,0,1.631569507016429,-12.441721078123068,0.8741928068515561,0.39921875,0.52804609375,0.4583092749023437,0.6578125,0.6967171875,0,0.0164870120605002,0.0358487444869071,0.12882734375,640,640,IMG_8654_jpg.rf.4ae7efb14f0bb210f7a6e9029d1e25f0.jpg,26,9,normal
238,238,person_0238,train,Normal,normal,normal,0,0,0,0,-2.821058650545899,-4.109574529353887,1.0,0.491790625,0.5771875,0.5629538320312499,0.82108125,0.685625,0,0.0233726911206611,0.0058807440680514,0.0853968749999999,640,640,IMG_9015_jpg.rf.52287f27801855353a20239b9fe397b8.jpg,27,0,normal
240,240,person_0240,train,Normal,normal,normal,0,0,0,0,3.4118745662509,0.7842154844493449,0.9485901863517383,0.51919140625,0.61310078125,0.438627149621582,0.7571328125,0.5793265625,0,0.0142852190126089,0.0030711485214589,0.1322921875,640,640,IMG_8569_jpg.rf.517e106371cb30dccd6458f632a0aa20.jpg,27,1,normal
250,250,person_0250,train,Normal,normal,normal,0,0,0,0,2.0652491379917137,-2.4074211749324443,0.8890756067805681,0.538671875,0.5515625,0.3918994140625,0.75546875,0.51875,0,0.0032806367199954,0.016694353831787,0.0902343749999999,640,640,IMG_9012_jpg.rf.4b40cedf784a4e36165cc7a074a16bfa.jpg,27,2,normal
251,251,person_0251,train,Normal,normal,normal,0,0,0,0,-1.8980405793745387,6.776113295815907,0.9972531872979691,0.51171875,0.573046875,0.344564208984375,0.6203125,0.55546875,0,0.0048799213956912,0.0406563713982307,0.0847656249999999,640,640,IMG_9181_jpg.rf.53f96aa981fe567e55a69da9024bea39.jpg,27,3,normal
